declaration,3
of,80
independence,1
adopted,1
in,21
congress,2
4,1
july,1
1776,1
the,78
unanimous,1
thirteen,1
united,3
states,8
america,2
when,3
course,1
human,1
events,1
it,6
becomes,2
necessary,2
for,29
one,1
people,10
to,65
dissolve,1
political,2
bands,1
which,10
have,11
connected,1
them,15
with,9
another,1
and,57
assume,1
among,5
powers,5
earth,1
separate,1
equal,2
station,1
laws,9
nature,1
natures,1
god,1
entitle,1
a,15
decent,1
respect,1
opinions,1
mankind,3
requires,1
that,13
they,7
should,4
declare,2
causes,2
impel,1
separation,2
we,11
hold,3
these,13
truths,1
be,9
selfevident,1
all,10
men,2
are,9
created,1
endowed,1
by,13
their,20
creator,1
certain,1
unalienable,1
rights,3
life,1
liberty,1
pursuit,1
happiness,2
secure,1
governments,3
instituted,1
deriving,1
just,1
from,6
consent,3
governed,1
whenever,1
any,2
form,2
government,6
destructive,1
ends,1
is,10
right,7
alter,2
or,2
abolish,1
institute,1
new,4
laying,1
its,3
foundation,1
on,8
such,6
principles,1
organizing,1
as,4
shall,1
seem,1
most,5
likely,1
effect,1
safety,1
prudence,1
indeed,1
will,2
dictate,1
long,3
established,1
not,1
changed,1
light,1
transient,1
accordingly,1
experience,1
hath,1
shown,1
more,1
disposed,1
suffer,1
while,1
evils,1
sufferable,1
than,1
themselves,3
abolishing,3
forms,2
accustomed,1
but,1
train,1
abuses,1
usurpations,3
pursuing,1
invariably,1
same,2
object,2
evinces,1
design,1
reduce,1
under,1
absolute,3
despotism,1
duty,1
throw,1
off,2
provide,1
guards,1
future,1
security,1
has,20
been,4
patient,1
sufferance,1
colonies,4
now,1
necessity,2
constrains,1
former,1
systems,1
history,2
present,1
king,1
great,2
britain,2
repeated,3
injuries,1
having,1
direct,1
establishment,1
an,4
tyranny,2
over,2
prove,1
this,3
let,1
facts,1
submitted,1
candid,1
world,3
he,19
refused,3
his,9
assent,4
wholesome,1
public,2
good,2
forbidden,1
governors,1
pass,3
immediate,1
pressing,1
importance,1
unless,2
suspended,2
operation,1
till,1
obtained,1
so,2
utterly,1
neglected,1
attend,1
other,3
accommodation,1
large,4
districts,1
those,1
would,2
relinquish,1
representation,1
legislature,3
inestimable,1
formidable,1
tyrants,1
only,2
called,1
together,1
legislative,2
bodies,2
at,4
places,1
unusual,1
uncomfortable,1
distant,1
depository,1
records,1
sole,1
purpose,2
fatiguing,1
into,1
compliance,1
measures,1
dissolved,2
representative,1
houses,1
repeatedly,1
opposing,1
manly,1
firmness,1
invasions,1
time,4
after,1
dissolutions,1
cause,1
others,3
elected,1
whereby,1
incapable,1
annihilation,1
returned,1
exercise,1
state,2
remaining,1
meantime,1
exposed,1
dangers,1
invasion,1
without,3
convulsions,1
within,1
endeavored,2
prevent,1
population,1
obstructing,1
naturalization,1
foreigners,1
refusing,2
encourage,1
migration,1
hither,2
raising,1
conditions,2
appropriations,1
lands,1
obstructed,1
administration,1
justice,3
establishing,2
judiciary,1
made,1
judges,1
dependent,1
alone,1
tenure,1
offices,2
amount,1
payment,1
salaries,1
erected,1
multitude,1
sent,1
swarms,1
officers,1
harass,1
our,26
eat,1
out,2
substance,1
kept,1
us,11
times,1
peace,3
standing,1
armies,2
affected,1
render,2
military,1
independent,4
superior,1
civil,1
power,3
combined,1
subject,1
jurisdiction,2
foreign,2
constitution,1
unacknowledged,1
giving,1
acts,2
pretended,2
legislation,1
quartering,1
armed,1
troops,1
protecting,1
mock,1
trial,2
punishment,1
murders,1
commit,1
inhabitants,2
cutting,1
trade,1
parts,1
imposing,1
taxes,1
depriving,1
many,1
cases,2
benefits,1
jury,1
transporting,2
beyond,1
seas,3
tried,1
offenses,1
free,4
system,1
english,1
neighboring,1
province,1
therein,1
arbitrary,1
enlarging,1
boundaries,1
once,1
example,1
fit,1
instrument,1
introducing,1
rule,2
taking,1
away,1
charters,1
valuable,1
altering,1
fundamentally,1
suspending,1
own,1
legislatures,1
declaring,2
invested,1
legislate,1
whatsoever,1
abdicated,1
here,2
protection,2
waging,1
war,3
against,2
plundered,1
ravaged,1
coasts,1
burned,1
towns,1
destroyed,1
lives,2
mercenaries,1
complete,1
works,1
death,1
desolation,1
already,1
begun,1
circumstances,2
cruelty,1
perfidy,1
scarcely,1
paralleled,1
barbarous,1
ages,2
totally,2
unworthy,1
head,1
civilized,1
nation,1
constrained,1
fellow,1
citizens,1
taken,1
captive,1
high,1
bear,1
arms,1
country,1
become,1
executioners,1
friends,2
brethren,2
fall,1
hands,1
excited,1
domestic,1
insurrections,1
amongst,1
bring,1
frontiers,1
merciless,1
indian,1
savages,1
whose,2
known,1
warfare,1
undistinguished,1
destruction,1
sexes,1
every,2
stage,1
oppressions,1
petitioned,1
redress,1
humble,1
terms,1
petitions,1
answered,1
injury,1
prince,1
character,1
thus,1
marked,1
act,1
may,2
define,1
tyrant,1
unfit,1
ruler,1
nor,1
wanting,1
attention,1
british,2
warned,1
attempts,1
extend,1
unwarrantable,1
reminded,1
emigration,1
settlement,1
appealed,1
native,1
magnanimity,1
conjured,1
ties,1
common,1
kindred,1
disavow,1
inevitably,1
interrupt,1
connections,1
correspondence,1
too,1
deaf,1
voice,1
consanguinity,1
must,1
therefore,2
acquiesce,1
denounces,1
rest,1
enemies,1
representatives,1
general,1
assembled,1
appealing,1
supreme,1
judge,1
rectitude,1
intentions,1
do,3
name,1
authority,1
solemnly,1
publish,1
ought,2
absolved,1
allegiance,1
crown,1
connection,1
between,1
full,1
levey,1
conclude,1
contract,1
alliances,1
establish,1
commerce,1
things,1
support,1
firm,1
reliance,1
divine,1
providence,1
mutually,1
pledge,1
each,1
fortunes,1
sacred,1
honor,1
